t,cr,cm,pct,truth
44400,870,881,0,97
44450,873,881,0,149
44500,925,880,0,228
44550,907,880,0,262
44600,909,881,0,218
44650,857,881,0,134
44700,857,880,0,80
44750,906,879,0,113
44800,939,878,0,220
44850,877,880,0,328
44900,908,881,0,359
44950,859,882,0,295
45000,842,882,0,185
0,0,699,0,19
50,0,697,2,25
100,712,697,4,27
150,697,695,6,24
200,697,695,8,18
250,674,694,10,12
300,712,693,12,8
350,712,692,14,8
400,704,691,16,11
450,695,691,19,16
500,695,690,21,19
550,729,690,23,19
600,716,689,25,16
650,720,689,27,11
700,720,689,29,7
750,706,689,30,6
800,679,688,32,10
850,679,688,34,17
900,678,689,36,24
950,704,689,37,27
1000,704,689,38,26
1050,693,689,39,21
1100,668,689,40,14
1150,668,689,42,9
1200,659,690,43,7
1250,700,690,44,10
1300,700,690,44,14
1350,674,690,45,18
1400,709,691,46,20
1450,679,691,46,18
1500,679,692,47,13
1550,681,692,47,8
1600,691,693,47,6
1650,691,693,48,8
1700,700,693,48,14
1750,691,694,48,21
1800,691,694,48,26
1850,709,695,47,27
1900,686,695,47,23
1950,686,696,47,17
2000,689,697,46,10
2050,687,697,46,7
2100,686,697,46,8
2150,686,698,45,13
2200,678,697,45,17
2250,767,699,44,20
2300,767,699,44,18
2350,704,699,43,14
2400,709,699,43,9
2450,709,700,42,6
2500,702,700,42,7
2550,708,700,41,13
2600,692,700,41,20
2650,692,701,40,25
2700,693,701,39,27
2750,716,701,38,24
2800,716,701,38,18
2850,712,701,37,11
2900,722,702,37,8
2950,722,701,36,8
3000,686,701,36,12
3050,713,702,35,17
3100,670,701,35,19
3150,670,701,34,19
3200,703,702,34,14
3250,710,701,34,9
3300,710,701,33,6
3350,714,701,33,7
3400,697,701,33,12
3450,697,701,33,19
3500,720,701,32,25
3550,670,701,32,27
3600,696,701,31,24
3650,696,701,31,18
3700,707,701,31,12
3750,693,701,31,8
3800,693,701,31,8
3850,697,700,31,11
3900,703,700,31,16
3950,703,700,31,19
4000,694,700,31,19
4050,732,700,31,15
4100,697,700,31,10
4150,697,699,31,6
4200,706,699,31,7
4250,697,699,31,11
4300,697,699,31,18
4350,723,699,31,24
4400,698,699,31,27
4450,698,699,31,25
4500,708,699,31,19
4550,712,699,31,13
4600,696,699,32,8
4650,696,698,32,7
4700,714,698,32,11
4750,704,698,32,15
4800,704,698,32,19
4850,687,698,33,19
4900,722,699,33,16
4950,722,698,33,11
5000,711,698,33,7
5050,698,698,33,6
5100,670,698,34,10
5150,670,698,34,17
5200,684,698,34,23
5250,704,698,34,27
5300,704,698,34,26
5350,693,698,34,21
5400,720,698,34,14
5450,720,698,34,9
5500,685,698,34,7
5550,703,698,35,10
5600,700,698,35,14
5650,700,698,35,19
5700,691,698,35,20
5750,675,698,35,17
5800,675,698,35,12
5850,705,698,35,7
5900,712,697,35,6
5950,712,698,36,9
6000,667,698,36,15
6050,694,698,36,22
6100,695,698,36,26
6150,695,698,35,26
6200,687,698,35,22
6250,683,698,35,15
6300,683,698,35,10
6350,680,698,35,7
6400,699,699,35,9
6450,699,698,35,14
6500,714,698,35,18
6550,683,698,35,20
6600,712,698,35,18
6650,712,698,35,13
6700,704,699,35,8
6750,721,698,35,6
6800,721,699,35,8
6850,679,698,35,14
6900,707,698,35,21
6950,707,699,35,26
7000,701,699,35,27
7050,699,699,35,23
7100,699,699,35,16
7150,705,699,35,10
7200,717,699,35,7
7250,701,699,35,8
7300,701,698,35,13
7350,689,699,35,17
7400,681,699,35,20
7450,681,699,35,18
7500,692,699,34,14
7550,671,699,35,9
7600,671,698,35,6
7650,706,699,35,7
7700,712,699,35,13
7750,714,698,35,20
7800,714,698,35,25
7850,691,699,34,27
7900,714,699,34,24
7950,714,699,34,18
8000,692,699,34,11
8050,704,699,34,8
8100,704,699,34,8
8150,705,699,34,12
8200,719,699,34,17
8250,658,699,34,19
8300,658,699,34,19
8350,719,699,34,15
8400,695,699,34,9
8450,695,699,34,6
8500,690,699,34,7
8550,692,699,34,12
8600,692,698,34,19
8650,705,699,34,25
8700,720,699,34,27
8750,694,699,34,25
8800,694,699,34,19
8850,742,699,34,12
8900,697,699,34,8
8950,697,699,34,8
9000,710,698,34,11
9050,696,698,34,16
9100,696,698,34,19
9150,727,699,34,19
9200,721,699,34,16
9250,708,699,34,10
9300,708,698,34,6
9350,703,699,34,6
9400,665,698,35,10
9450,665,698,35,17
9500,713,699,35,24
9550,712,699,34,27
9600,712,699,34,25
9650,680,698,34,20
9700,728,698,34,13
9750,681,699,34,8
9800,681,699,34,7
9850,689,699,34,10
9900,713,698,34,15
9950,713,698,34,19
10000,691,699,34,19
10050,719,699,34,16
10100,719,699,34,11
10150,709,699,34,7
10200,700,699,35,6
10250,696,698,35,9
10300,696,699,35,16
10350,710,699,35,23
10400,722,698,35,27
10450,722,699,34,26
10500,707,699,34,21
10550,676,699,34,14
10600,676,699,34,9
10650,711,699,34,7
10700,722,699,34,10
10750,722,699,35,14
10800,675,699,35,18
10850,709,699,34,20
10900,702,699,34,17
10950,702,699,34,12
11000,702,699,34,8
11050,714,699,35,6
11100,714,698,35,9
11150,696,699,35,15
11200,693,699,35,22
11250,693,698,35,26
11300,681,699,34,26
11350,701,699,34,22
11400,701,699,34,16
11450,701,699,34,10
11500,711,699,34,7
11550,704,699,34,9
11600,704,699,35,13
11650,703,699,34,18
11700,717,699,34,20
11750,717,698,34,18
11800,698,699,34,13
11850,687,698,34,8
11900,700,699,35,6
11950,700,698,35,8
12000,664,699,35,13
12050,713,699,35,21
12100,713,699,35,26
12150,698,698,34,27
12200,712,699,34,23
12250,712,698,34,17
12300,669,699,34,11
12350,674,699,34,7
12400,671,699,34,8
12450,671,698,34,12
12500,675,699,34,17
12550,715,699,34,20
12600,715,699,34,18
12650,689,699,34,14
12700,685,698,34,9
12750,685,699,34,6
12800,690,699,35,7
12850,697,699,35,12
12900,699,698,35,19
12950,699,698,35,25
13000,696,699,34,27
13050,705,699,34,24
13100,705,699,34,18
13150,691,699,34,12
13200,690,698,34,8
13250,690,698,34,8
13300,698,699,34,12
13350,732,699,34,16
13400,715,699,34,19
13450,715,698,34,19
13500,713,698,34,15
13550,713,699,34,10
13600,713,699,34,6
13650,701,699,35,7
13700,695,698,35,11
13750,695,698,35,18
13800,700,699,35,24
13850,691,699,34,27
13900,703,699,34,25
13950,703,699,34,19
14000,658,698,34,13
14050,734,699,34,8
14100,734,699,34,8
14150,698,699,34,11
14200,738,699,34,16
14250,738,699,34,19
14300,693,698,34,19
14350,719,699,34,16
14400,719,699,34,11
14450,682,699,34,7
14500,709,698,35,6
14550,712,698,35,10
14600,712,699,35,17
14650,683,698,35,23
14700,705,699,35,27
14750,705,698,34,26
14800,685,699,34,20
14850,703,699,34,14
14900,703,699,34,9
14950,698,699,34,7
15000,679,699,34,10
15050,698,699,34,15
15100,698,699,34,19
15150,706,699,34,19
15200,693,699,34,17
15250,693,698,34,12
15300,707,698,34,7
15350,703,699,35,6
15400,703,698,35,9
15450,711,698,35,16
15500,682,698,35,22
15550,732,698,35,27
15600,732,699,34,26
15650,672,699,34,22
15700,723,699,34,15
15750,723,699,34,9
15800,696,698,34,7
15850,670,699,34,9
15900,670,699,34,14
15950,684,699,34,18
16000,726,699,34,20
16050,705,699,34,17
16100,705,699,34,13
16150,699,699,34,8
16200,678,698,35,6
16250,678,699,35,8
16300,693,698,35,14
16350,708,698,35,21
16400,708,699,35,26
16450,700,699,34,27
16500,701,699,34,23
16550,693,699,34,16
16600,693,699,34,10
16650,698,698,34,7
16700,692,699,34,9
16750,692,698,34,13
16800,692,699,34,17
16850,715,699,34,20
16900,715,699,34,18
16950,690,698,34,13
17000,672,698,34,8
17050,698,699,35,6
17100,698,698,35,8
17150,701,699,35,13
17200,708,699,35,20
17250,708,699,35,26
17300,690,699,34,27
17350,710,699,34,24
17400,710,699,34,17
17450,682,699,34,11
17500,678,699,34,7
17550,677,699,34,8
17600,677,699,34,12
17650,716,699,34,17
17700,702,699,34,19
17750,702,699,34,19
17800,650,699,34,14
17850,705,699,34,9
17900,705,699,34,6
17950,680,699,35,7
18000,726,698,35,12
18050,726,699,35,19
18100,710,699,35,25
18150,704,699,34,27
18200,692,699,34,24
18250,692,699,34,18
18300,698,699,34,12
18350,712,698,34,8
18400,712,699,34,8
18450,706,699,34,11
18500,702,699,34,16
18550,702,699,34,19
18600,718,699,34,19
18650,710,699,34,15
18700,692,699,34,10
18750,692,699,34,6
18800,693,698,35,6
18850,714,698,35,11
18900,714,698,35,18
18950,679,699,35,24
19000,706,698,34,27
19050,706,699,34,25
19100,679,699,34,20
19150,674,699,34,13
19200,731,699,34,8
19250,731,699,34,7
19300,686,698,34,10
19350,686,699,34,15
19400,686,698,34,19
19450,675,699,34,19
19500,683,699,34,16
19550,683,699,34,11
19600,712,699,34,7
19650,698,698,35,6
19700,695,699,35,10
19750,695,699,35,16
19800,688,698,35,23
19850,672,698,35,27
19900,672,699,34,26
19950,694,699,34,21
20000,698,699,34,14
20050,698,698,34,9
20100,725,699,34,7
20150,683,698,34,10
20200,698,699,34,14
20250,698,698,34,18
20300,699,698,34,20
20350,697,699,34,17
20400,697,699,34,12
20450,690,698,34,7
20500,698,699,35,6
20550,698,699,35,9
20600,682,698,35,15
20650,673,698,35,22
20700,714,698,35,26
20750,714,699,34,26
20800,714,699,34,22
20850,732,699,34,15
20900,732,699,34,10
20950,682,699,34,7
21000,745,699,34,9
21050,745,699,34,14
21100,676,698,34,18
21150,680,698,34,20
21200,706,699,34,18
21250,706,698,34,13
21300,708,699,34,8
21350,690,699,35,6
21400,690,699,35,8
21450,682,698,35,14
21500,696,698,35,21
21550,696,699,35,26
21600,707,698,34,27
21650,703,699,34,23
21700,703,699,34,16
21750,708,699,34,10
21800,683,699,34,7
21850,705,698,34,8
21900,705,699,34,13
21950,690,699,34,17
22000,708,699,34,20
22050,708,699,34,18
22100,677,698,34,14
22150,686,699,34,9
22200,686,699,34,6
22250,671,699,35,7
22300,689,698,35,13
22350,698,699,35,20
22400,698,699,35,25
22450,657,699,34,27
22500,701,699,34,24
22550,701,699,34,18
22600,701,699,34,11
22650,691,699,34,8
22700,691,699,34,8
22750,709,699,34,12
22800,710,698,34,17
22850,693,698,34,19
22900,693,699,34,19
22950,711,698,34,15
23000,723,699,34,10
23050,723,699,34,6
23100,671,698,35,7
23150,680,699,35,11
23200,680,698,35,18
23250,726,698,35,25
23300,700,698,34,27
23350,710,699,34,25
23400,710,699,34,19
23450,712,698,34,12
23500,694,698,34,8
23550,694,699,34,8
23600,687,699,34,11
23650,713,698,34,16
23700,713,698,34,19
23750,690,699,34,19
23800,682,698,34,16
23850,720,699,34,10
23900,720,698,34,7
23950,706,699,35,6
24000,684,698,35,10
24050,684,699,35,17
24100,709,698,35,24
24150,699,699,35,27
24200,699,699,34,25
24250,716,699,34,20
24300,680,699,34,13
24350,712,699,34,8
24400,712,699,34,7
24450,701,699,34,10
24500,709,698,34,15
24550,709,699,34,19
24600,699,699,34,19
24650,668,699,34,16
24700,668,699,34,11
24750,714,698,34,7
24800,712,698,35,6
24850,716,698,35,9
24900,716,698,35,16
24950,688,699,35,23
25000,703,698,35,27
25050,703,699,34,26
25100,714,699,34,21
25150,736,699,34,15
25200,736,699,34,9
25250,700,699,34,7
25300,708,699,34,9
25350,708,699,34,14
25400,701,699,34,18
25450,686,699,34,20
25500,685,699,34,17
25550,685,699,34,12
25600,691,699,34,8
25650,690,698,35,6
25700,690,699,35,9
25750,675,698,35,15
25800,676,699,35,22
25850,676,698,35,26
25900,720,699,34,27
25950,712,699,34,22
26000,732,699,34,16
26050,732,699,34,10
26100,701,699,34,7
26150,679,699,34,9
26200,679,699,34,13
26250,716,698,34,18
26300,686,699,34,20
26350,686,699,34,18
26400,705,699,34,13
26450,714,699,34,8
26500,710,699,35,6
26550,710,698,35,8
26600,694,699,35,13
26650,676,698,35,20
26700,676,699,35,26
26750,677,699,34,27
26800,705,699,34,23
26850,705,698,34,17
26900,728,698,34,11
26950,708,699,34,7
27000,723,699,34,8
27050,723,699,34,12
27100,709,698,34,17
27150,680,698,34,20
27200,680,699,34,18
27250,694,699,34,14
27300,695,699,34,9
27350,695,699,34,6
27400,709,698,35,7
27450,680,698,35,12
27500,697,699,35,19
27550,697,699,35,25
27600,703,699,34,27
27650,667,699,34,24
27700,667,699,34,18
27750,695,699,34,12
27800,679,699,34,8
27850,679,698,34,8
27900,703,698,34,11
27950,698,699,34,16
28000,681,699,34,19
28050,681,699,34,19
28100,705,699,34,15
28150,695,699,34,10
28200,695,699,34,6
28250,680,698,35,7
28300,690,698,35,11
28350,690,698,35,18
28400,716,698,35,24
28450,703,698,34,27
28500,708,699,34,25
28550,708,699,34,19
28600,685,699,34,13
28650,690,699,34,8
28700,690,699,34,8
28750,744,699,34,11
28800,699,699,34,15
28850,699,699,34,19
28900,701,699,34,19
28950,691,698,34,16
29000,691,698,34,11
29050,692,698,34,7
29100,687,698,35,6
29150,667,699,35,10
29200,667,699,35,17
29250,698,698,35,23
29300,672,698,35,27
29350,672,698,34,26
29400,703,699,34,21
29450,691,699,34,14
29500,691,699,34,9
29550,675,698,34,7
29600,713,699,34,10
29650,706,699,34,15
29700,706,699,34,19
29750,701,699,34,19
29800,698,699,34,17
29850,698,699,34,12
29900,709,699,34,7
29950,714,699,35,6
30000,714,698,35,9
30050,697,698,35,15
30100,691,699,35,22
30150,684,699,35,27
30200,684,698,34,26
30250,687,699,34,22
30300,726,699,34,15
30350,726,699,34,9
30400,706,699,34,7
30450,708,698,34,9
30500,708,698,34,14
30550,724,698,34,18
30600,697,698,34,20
30650,679,699,34,17
30700,679,699,34,13
30750,705,699,34,8
30800,675,698,35,6
30850,675,698,35,8
30900,695,698,35,14
30950,693,698,35,21
31000,693,698,35,26
31050,705,698,34,27
31100,686,699,34,23
31150,718,699,34,16
31200,718,699,34,10
31250,739,699,34,7
31300,686,698,34,9
31350,686,699,34,13
31400,691,699,34,17
31450,722,699,34,20
31500,722,699,34,18
31550,712,699,34,14
31600,709,698,34,9
31650,737,699,35,6
31700,737,699,35,8
31750,695,698,35,13
31800,686,698,35,20
31850,686,699,35,26
31900,717,698,34,27
31950,662,698,34,24
32000,662,699,34,17
32050,724,699,34,11
32100,713,699,34,8
32150,713,699,34,8
32200,700,698,34,12
32250,695,699,34,17
32300,663,699,34,19
32350,663,699,34,19
32400,676,698,34,14
32450,708,699,34,9
32500,708,699,34,6
32550,709,699,35,7
32600,684,698,35,12
32650,684,699,35,19
32700,723,699,35,25
32750,700,699,34,27
32800,693,698,34,25
32850,693,699,34,19
32900,686,699,34,12
32950,728,699,34,8
33000,728,699,34,8
33050,699,699,34,11
33100,724,698,34,16
33150,724,699,34,19
33200,690,698,34,19
33250,729,698,34,15
33300,683,698,34,10
33350,683,699,34,6
33400,682,699,35,6
33450,685,698,35,11
33500,685,698,35,18
33550,716,699,35,24
33600,704,698,35,27
33650,704,699,34,25
33700,714,699,34,20
33750,733,699,34,13
33800,694,699,34,8
33850,694,699,34,7
33900,673,699,34,10
33950,687,698,34,15
34000,687,699,34,19
34050,689,699,34,19
34100,682,699,34,16
34150,682,699,34,11
34200,688,698,34,7
34250,715,699,35,6
34300,706,698,35,10
34350,706,698,35,16
34400,712,699,35,23
34450,714,698,35,27
34500,714,699,34,26
34550,690,699,34,21
34600,665,699,34,14
34650,665,699,34,9
34700,701,698,34,7
34750,705,699,34,10
34800,667,699,34,14
34850,667,698,34,18
34900,709,699,34,20
34950,689,699,34,17
35000,689,698,34,12
35050,712,698,34,7
35100,713,698,35,6
35150,713,698,35,9
35200,702,699,35,15
35250,709,699,35,22
35300,711,699,35,26
35350,711,699,34,26
35400,713,698,34,22
35450,697,699,34,15
35500,697,699,34,10
35550,688,699,34,7
35600,694,699,34,9
35650,694,699,34,13
35700,686,699,34,18
35750,721,699,34,20
35800,721,698,34,18
35850,683,698,34,13
35900,693,699,34,8
35950,698,698,35,6
36000,698,698,35,8
36050,735,698,35,14
36100,724,698,35,21
36150,724,699,35,26
36200,729,698,34,27
36250,701,699,34,23
36300,701,699,34,17
36350,697,699,34,10
36400,714,699,34,7
36450,685,699,34,8
36500,685,699,34,13
36550,730,699,34,17
36600,685,699,34,20
36650,685,699,34,18
36700,703,698,34,14
36750,712,699,34,9
36800,712,698,34,6
36850,685,699,35,7
36900,700,699,35,13
36950,673,699,35,20
37000,673,698,35,25
37050,670,699,34,27
37100,687,699,34,24
37150,687,698,34,18
37200,691,699,34,11
37250,679,699,34,8
37300,679,699,34,8
37350,663,699,34,12
37400,694,699,34,17
37450,681,699,34,19
37500,681,698,34,19
37550,686,699,34,15
37600,677,699,34,10
37650,677,699,34,6
37700,677,698,35,7
37750,707,698,35,11
37800,707,699,35,18
37850,678,699,35,24
37900,700,699,34,27
37950,689,699,34,25
38000,689,699,34,19
38050,707,699,34,12
38100,683,699,34,8
38150,683,698,34,8
38200,678,699,34,11
38250,688,699,34,16
38300,688,699,34,19
38350,679,699,34,19
38400,711,699,34,16
38450,705,698,34,10
38500,705,699,34,7
38550,700,699,35,6
38600,691,699,35,10
38650,691,699,35,17
38700,697,698,35,24
38750,684,699,35,27
38800,684,699,34,26
38850,719,699,34,20
38900,706,699,34,13
38950,697,699,34,8
39000,697,698,34,7
39050,682,698,34,10
39100,688,699,34,15
39150,688,698,34,19
39200,705,699,34,19
39250,725,699,34,16
39300,725,698,34,11
39350,702,699,34,7
39400,693,698,35,6
39450,693,698,35,9
39500,691,699,35,16
39550,696,698,35,23
39600,703,698,35,27
39650,703,699,34,26
39700,694,698,34,21
39750,713,698,34,15
39800,713,699,34,9
39850,688,699,34,7
39900,695,698,34,9
39950,695,699,34,14
40000,690,699,34,18
0,0,628,100,29
50,0,630,100,32
100,640,633,100,26
150,640,635,100,16
200,626,637,100,6
250,637,640,100,0
300,637,642,100,0
350,610,644,100,0
400,632,647,100,0
450,632,649,100,0
500,607,651,100,0
550,607,654,100,0
600,567,656,100,0
650,567,658,100,0
700,550,660,100,0
750,560,662,100,0
800,560,665,100,0
850,528,667,100,0
900,528,669,100,0
950,519,671,100,0
1000,519,674,100,0
1050,510,676,100,0
1100,510,678,100,0
1150,475,680,99,0
1200,475,682,99,0
1250,475,684,98,0
1300,458,686,96,0
1350,458,688,95,0
1400,450,691,93,0
1450,450,693,91,0
1500,433,694,89,0
1550,433,696,87,0
1600,433,698,84,0
1650,407,700,82,0
1700,407,701,79,0
1750,399,702,76,0
1800,399,704,74,0
1850,399,705,71,0
1900,380,706,68,0
1950,380,707,65,0
2000,363,708,62,0
2050,363,709,59,0
2100,363,710,56,0
2150,344,710,54,0
2200,344,710,51,0
2250,344,711,48,0
2300,323,712,46,0
2350,323,712,43,0
2400,323,712,41,0
2450,323,712,39,0
2500,311,712,37,0
2550,311,712,35,0
2600,311,712,33,0
2650,296,711,31,0
2700,296,711,29,0
2750,296,711,28,0
2800,296,711,26,0
2850,280,710,25,0
2900,280,710,24,0
2950,280,709,23,0
3000,267,709,22,0
3050,267,709,22,0
3100,267,708,21,0
3150,267,707,20,0
3200,247,707,20,0
3250,247,706,20,0
3300,247,705,20,0
3350,247,705,20,0
3400,247,704,20,0
3450,230,704,20,0
3500,230,703,20,0
3550,230,702,20,0
3600,230,702,21,0
3650,230,701,21,0
3700,213,701,22,0
3750,213,701,22,0
3800,213,699,23,0
3850,213,699,24,0
3900,213,699,24,0
3950,196,698,25,0
4000,196,698,26,0
4050,196,697,27,0
4100,196,697,27,0
4150,196,696,28,0
4200,179,696,29,0
4250,179,696,30,0
4300,179,696,31,0
4350,179,696,32,0
4400,179,695,32,0
4450,179,695,33,0
4500,163,695,34,0
4550,163,695,35,0
4600,163,695,35,0
4650,163,695,36,0
4700,163,694,37,0
4750,163,694,37,0
4800,163,695,38,0
4850,145,695,38,0
4900,145,695,39,0
4950,145,695,39,0
5000,145,695,40,0
5050,145,695,40,0
5100,145,695,40,0
5150,145,695,41,0
5200,145,696,41,0
5250,130,696,41,0
5300,130,697,41,0
5350,130,697,41,0
5400,130,697,40,0
5450,130,697,40,0
5500,130,698,39,0
5550,130,698,39,0
5600,130,699,38,0
5650,130,699,38,0
5700,112,699,37,0
5750,112,700,36,0
5800,112,700,35,0
5850,112,700,34,0
5900,112,701,33,0
5950,112,701,32,0
6000,112,702,31,0
6050,112,702,30,0
6100,112,703,29,0
6150,112,703,27,0
6200,98,704,26,0
6250,98,704,25,0
6300,98,704,23,0
6350,98,704,22,0
6400,98,705,21,0
6450,98,705,19,0
6500,98,705,18,0
6550,98,705,16,0
6600,98,705,15,0
6650,98,706,14,0
6700,98,706,12,0
6750,88,707,11,0
6800,88,706,9,0
6850,88,707,8,0
6900,88,707,6,0
6950,88,707,5,0
7000,88,707,4,0
7050,88,707,2,0
7100,88,706,1,0
7150,88,707,0,0
7200,88,707,0,0
7250,88,707,0,0
7300,88,707,0,0
7350,88,707,0,0
7400,88,707,0,0
7450,72,707,0,0
7500,72,708,0,0
7550,72,708,0,0
7600,72,708,0,0
7650,72,708,0,0
7700,72,709,0,0
7750,72,709,0,0
7800,72,710,0,0
7850,72,710,0,0
7900,72,710,0,0
7950,72,711,0,0
8000,72,711,0,0
8050,72,712,0,0
8100,72,712,0,0
8150,72,713,0,0
8200,72,714,0,0
8250,72,714,0,0
8300,72,715,0,0
8350,55,716,0,0
8400,55,717,0,0
8450,55,717,0,0
8500,55,718,0,0
8550,55,719,0,0
8600,55,720,0,0
8650,55,720,0,0
8700,55,721,0,0
8750,55,722,0,0
8800,55,723,0,0
8850,55,724,0,0
8900,55,726,0,0
8950,55,727,0,0
9000,55,728,0,0
9050,55,729,0,0
9100,55,730,0,0
9150,55,731,0,0
9200,55,733,0,0
9250,55,734,0,0
9300,55,735,0,0
9350,55,737,0,0
9400,55,737,0,0
9450,55,739,0,0
9500,55,740,0,0
9550,0,742,0,0
9600,0,743,0,0
9650,0,745,0,0
9700,38,746,0,0
9750,38,748,0,0
9800,38,749,0,0
9850,38,751,0,0
9900,38,752,0,0
9950,38,754,0,0
10000,38,755,0,0
10050,38,757,0,0
10100,38,759,0,0
10150,38,760,0,0
10200,38,762,0,0
10250,38,764,0,0
10300,38,766,0,0
10350,38,768,0,0
10400,38,770,0,0
10450,38,772,0,0
10500,38,773,0,0
10550,38,775,0,0
10600,38,777,0,0
10650,38,780,0,0
10700,38,781,0,0
10750,38,783,0,0
10800,38,785,0,0
10850,38,787,0,0
10900,0,789,0,0
10950,0,792,0,0
11000,0,794,0,0
11050,0,797,0,0
11100,0,798,0,0
11150,0,801,0,0
11200,0,803,0,0
11250,0,805,0,0
11300,0,808,0,0
11350,0,810,0,0
11400,0,812,0,0
11450,0,815,0,0
11500,0,817,0,0
11550,0,820,0,0
11600,0,823,0,0
11650,0,825,0,0
11700,0,828,0,0
11750,0,830,0,0
11800,0,833,0,0
11850,0,835,0,0
11900,0,838,0,0
11950,0,841,0,0
12000,0,843,0,0
12050,0,846,0,0
12100,21,848,0,0
12150,21,851,0,0
12200,21,854,0,0
12250,21,856,0,0
12300,21,859,0,0
12350,21,862,0,0
12400,21,864,0,0
12450,21,867,0,0
12500,21,870,0,0
12550,21,872,0,0
12600,21,875,0,0
12650,21,878,0,0
12700,21,880,0,0
12750,21,883,0,0
12800,21,885,0,0
12850,21,888,0,0
12900,21,891,0,0
12950,21,893,0,0
13000,21,896,0,0
13050,21,898,0,0
13100,21,901,0,0
13150,21,903,0,0
13200,21,906,0,0
13250,21,908,0,0
13300,0,911,0,0
13350,0,913,0,0
13400,0,916,0,0
13450,0,918,0,0
13500,0,921,0,0
13550,0,924,0,0
13600,0,926,0,0
13650,0,928,0,0
13700,0,931,0,0
13750,0,933,0,0
13800,0,936,0,0
13850,0,938,0,0
13900,0,941,0,0
13950,0,943,0,0
14000,0,945,0,0
14050,0,948,0,0
14100,0,951,0,0
14150,0,953,0,0
14200,0,955,0,0
14250,0,957,0,0
14300,0,960,0,0
14350,0,962,0,0
14400,0,965,0,0
14450,0,967,0,0
14500,0,969,0,0
14550,0,972,0,0
14600,0,974,0,0
14650,0,977,0,0
14700,0,979,0,0
14750,0,981,0,0
14800,0,984,0,0
14850,0,986,0,0
14900,0,989,0,0
14950,0,990,0,0
15000,0,993,0,0
15050,0,995,0,0
15100,0,998,0,0
15150,0,1000,0,0
15200,0,1002,0,0
15250,0,1005,0,0
15300,0,1007,0,0
15350,0,1009,0,0
15400,0,1011,0,0
15450,0,1013,0,0
15500,0,1016,0,0
15550,0,1018,0,0
15600,0,1020,0,0
15650,0,1022,0,0
15700,0,1025,0,0
15750,0,1027,0,0
15800,0,1029,0,0
15850,0,1031,0,0
15900,0,1033,0,0
15950,0,1036,0,0
16000,0,1038,0,0
16050,0,1041,0,0
16100,0,1042,0,0
16150,0,1045,0,0
16200,0,1047,0,0
16250,0,1049,0,0
16300,0,1050,0,0
16350,0,1053,0,0
16400,0,1055,0,0
16450,0,1057,0,0
16500,0,1060,0,0
16550,0,1061,0,0
16600,0,1063,0,0
16650,0,1066,0,0
16700,0,1068,0,0
16750,0,1070,0,0
16800,0,1072,0,0
16850,0,1074,0,0
16900,0,1076,0,0
16950,0,1078,0,0
17000,0,1080,0,0
17050,0,1082,0,0
17100,0,1084,0,0
17150,0,1086,0,0
17200,0,1088,0,0
17250,0,1090,0,0
17300,0,1093,0,0
17350,0,1094,0,0
17400,0,1097,0,0
17450,0,1098,0,0
17500,0,1101,0,0
17550,0,1103,0,0
17600,0,1105,0,0
17650,0,1106,0,0
17700,0,1108,0,0
17750,0,1110,0,0
17800,0,1113,0,0
17850,0,1114,0,0
17900,0,1116,0,0
17950,0,1118,0,0
18000,0,1120,0,0
18050,0,1122,0,0
18100,0,1124,0,0
18150,0,1126,0,0
18200,0,1127,0,0
18250,0,1130,0,0
18300,0,1132,0,0
18350,0,1134,0,0
18400,0,1135,0,0
18450,0,1137,0,0
18500,0,1139,0,0
18550,0,1141,0,0
18600,0,1143,0,0
18650,0,1144,0,0
18700,0,1147,0,0
18750,0,1149,0,0
18800,0,1151,0,0
18850,0,1152,0,0
18900,0,1154,0,0
18950,0,1156,0,0
19000,0,1158,0,0
19050,0,1159,0,0
19100,0,1161,0,0
19150,0,1163,0,0
19200,0,1165,0,0
19250,0,1167,0,0
19300,0,1168,0,0
19350,0,1170,0,0
19400,0,1172,0,0
19450,0,1174,0,0
19500,0,1176,0,0
19550,0,1177,0,0
19600,0,1179,0,0
19650,0,1181,0,0
19700,0,1183,0,0
19750,0,1184,0,0
19800,0,1186,0,0
19850,0,1188,0,0
19900,0,1189,0,0
19950,0,1191,0,0
20000,0,1193,0,0
20050,0,1195,0,0
20100,0,1196,0,0
20150,0,1198,0,0
20200,0,1199,0,0
20250,0,1201,0,0
20300,0,1203,0,0
20350,0,1205,0,0
20400,0,1206,0,0
20450,0,1208,0,0
20500,0,1210,0,0
20550,0,1211,0,0
20600,0,1213,0,0
20650,0,1215,0,0
20700,0,1216,0,0
20750,0,1218,0,0
20800,0,1219,0,0
20850,0,1221,0,0
20900,0,1223,0,0
20950,0,1224,0,0
21000,0,1226,0,0
21050,0,1228,0,0
21100,0,1229,0,0
21150,0,1230,0,0
21200,0,1232,0,0
21250,0,1233,0,0
21300,0,1235,0,0
21350,0,1236,0,0
21400,0,1238,0,0
21450,0,1240,0,0
21500,0,1242,0,0
21550,0,1243,0,0
21600,0,1244,0,0
21650,0,1246,0,0
21700,0,1248,0,0
21750,0,1249,0,0
21800,0,1251,0,0
21850,0,1252,0,0
21900,0,1254,0,0
21950,0,1255,0,0
22000,0,1257,0,0
22050,0,1258,0,0
22100,0,1259,0,0
22150,0,1261,0,0
22200,0,1262,0,0
22250,0,1264,0,0
22300,0,1265,0,0
